HymnID	HymnNoticeText	HymnalID	HymnNumber	HymnFirstLine	Metre	Tune	Occasion	Plainsong	Alternates
NEH206	NEH206 Christ is our cornerstone On Him alone we build	NEH	206	Christ is our cornerstone On Him alone we build	6 6 6 6 8 8
NEH345	NEH345 Christ is the King O friends rejoice	NEH	345	Christ is the King O friends rejoice	8 8 8 8 8 8
NEH494	NEH494 Christ is the world's true Light	NEH	494	Christ is the world's true Light	6 7 6 7 6 6 6 6
NEH190	NEH190 Christ the fair glory of the holy angels	NEH	190	Christ the fair glory of the holy angels	11 11 11 5
NEH105	NEH105 Christ the Lord is risen again Christ	NEH	105	Christ the Lord is risen again Christ	7 7 7 7 with Alleluias
NEH177	NEH177 Christ upon the mountain peak	NEH	177	Christ upon the mountain peak	7 8 7 8 and alleluias
NEH234	NEH234 Christ whose glory fills the skies Christ the true	NEH	234	Christ whose glory fills the skies Christ the true	7 7 7 7 7 7
NEH065	NEH65 Christian dost thou see them On the holy	NEH	65	Christian dost thou see them On the holy	6 5 6 5 D
NEH024	NEH24 Christians awake salute the happy morn	NEH	24	Christians awake salute the happy morn	10 10 10 10 10 10
NEH519	NEH519 Christians to the Paschal victim	NEH	519	Christians to the Paschal victim
NEH346	NEH346 City of God how broad and far Outspread thy walls	NEH	346	City of God how broad and far Outspread thy walls	8 6 8 6 (C.M.)
NEH514	NEH514 Come Christ's beloved feed on his	NEH	514	Come Christ's beloved feed on his
NEH137	NEH137 Come down O Love Divine Seek Thou	NEH	137	Come down O Love Divine Seek Thou	6 6 11 6 6 11
NEH347	NEH347 Come gracious Spirit heavenly Dove with light and	NEH	347	Come gracious Spirit heavenly Dove with light and	8 8 8 8 (L.M.) extended
NEH348	NEH348 Come Holy Ghost our hearts inspire Let us Thine	NEH	348	Come Holy Ghost our hearts inspire Let us Thine	8 6 8 6 (C.M.)
NEH138	NEH138 Come Holy Ghost our souls inspire	NEH	138	Come Holy Ghost our souls inspire	8 8 8 8 (L.M.) extended
NEH349	NEH349 Come let us join our cheerful songs With angels	NEH	349	Come let us join our cheerful songs With angels	8 6 8 6 (C.M.)
NEH254	NEH254 Come let us with our Lord arise	NEH	254	Come let us with our Lord arise	8 8 8 8 8 8
NEH350	NEH350 Come O thou Traveller unknown Whom still	NEH	350	Come O thou Traveller unknown Whom still	8 8 8 8 8 8
NEH505	NEH505 Come rejoicing faithful men	NEH	505	Come rejoicing faithful men
NEH279	NEH279 Come risen Lord and deign to be our	NEH	279	Come risen Lord and deign to be our	10 10 10 10
NEH139	NEH139 Come Thou Holy Spirit come And from Thy	NEH	139	Come Thou Holy Spirit come And from Thy	7 7 7 7 7 7
NEH003	NEH3 Come Thou long expected Jesus Born to set Thy	NEH	3	Come Thou long expected Jesus Born to set Thy	8 7 8 7
NEH019	NEH19 Come Thou Redeemer of the earth And	NEH	19	Come Thou Redeemer of the earth And	8 8 8 8 (L.M.)
NEH351	NEH351 Come ye faithful raise the anthem	NEH	351	Come ye faithful raise the anthem	8 7 8 7 8 7
NEH106	NEH106 Come ye faithful raise the strain	NEH	106	Come ye faithful raise the strain	7 6 7 6 D
NEH351	NEH351 Come ye people raise the anthem	NEH	351	Come ye people raise the anthem	8 7 8 7 8 7
NEH259	NEH259 Come ye thankful people come Raise the	NEH	259	Come ye thankful people come Raise the	7 7 7 7 D
NEH152	NEH152 Creator of the earth and sky Ruling the	NEH	152	Creator of the earth and sky Ruling the	8 8 8 8 (L.M.)
NEH001	NEH1 Creator of the world to Thee And endless	NEH	1	Creator of the world to Thee And endless	8 8 8 8 (L.M.)
NEH352	NEH352 Crown Him with many crowns The Lamb	NEH	352	Crown Him with many crowns The Lamb	6 6 8 6 D (D.S.M.)
NEH524	NEH524 Day of wrath and day of wonder	NEH	524	Day of wrath and day of wonder	8 4 8 4 8 8 8 4
NEH353	NEH353 Dear Lord and Father of mankind Forgive	NEH	353	Dear Lord and Father of mankind Forgive	8 6 8 8 6 extended
NEH280	NEH280 Deck thyself my soul with gladness	NEH	280	Deck thyself my soul with gladness	8 8 8 8 D (D.L.M.)
NEH216	NEH216 Disposer supreme and Judge of the earth	NEH	216	Disposer supreme and Judge of the earth	5 5 5 5 6 5 6 5
NEH081	NEH81 Dost thou truly seek renown Christ His	NEH	81	Dost thou truly seek renown Christ His	7 6 7 6 7 7 6
NEH281	NEH281 Draw nigh and take the Body of the Lord	NEH	281	Draw nigh and take the Body of the Lord	10/10/2016
NEH501	NEH501 Drop down ye heavens from above	NEH	501	Drop down ye heavens from above
NEH082	NEH82 Drop drop slow tears And bathe those	NEH	82	Drop drop slow tears And bathe those	10/10/2016
NEH264	NEH264 Each little flower that opens	NEH	264	Each little flower that opens	7 6 7 6 and refrain
NEH048	NEH48 Earth has many a noble city Bethlehem	NEH	48	Earth has many a noble city Bethlehem	8 7 8 7
NEH354	NEH354 Eternal Father Strong to save Whose arm	NEH	354	Eternal Father Strong to save Whose arm	8 8 8 8 8 8
NEH128	NEH128 Eternal Monarch King most high Whose	NEH	128	Eternal Monarch King most high Whose	8 8 8 8 (L.M.)
NEH207	NEH207 Eternal Power whose high abode Becomes	NEH	207	Eternal Power whose high abode Becomes	8 8 8 8 (L.M.)
NEH355	NEH355 Eternal Ruler of the ceaseless round	NEH	355	Eternal Ruler of the ceaseless round	10 10 10 10 10 10
NEH260	NEH260 Fair waved the golden corn In Canaan's	NEH	260	Fair waved the golden corn In Canaan's	6 6 8 6 (S.M.)
NEH479	NEH479 Faith of our fathers taught of old By	NEH	479	Faith of our fathers taught of old By	8 8 7 8 8 7 D
NEH282	NEH282 Faithful Shepherd feed me In the pasture	NEH	282	Faithful Shepherd feed me In the pasture	6 5 6 5
NEH044	NEH44 Faithful vigil ended	NEH	44	Faithful vigil ended	6 5 6 5
NEH356	NEH356 Father eternal Lord of the ages	NEH	356	Father eternal Lord of the ages	10 10 10 9
NEH357	NEH357 Father hear the prayer we offer Not for	NEH	357	Father hear the prayer we offer Not for	8 7 8 7
NEH196	NEH196 Father in whom thy saints are one	NEH	196	Father in whom thy saints are one	8 8 8 8 (L.M.)
NEH144	NEH144 Father most holy merciful and loving	NEH	144	Father most holy merciful and loving	11 11 11 5
NEH358	NEH358 Father of heaven whose love profound A ransom for	NEH	358	Father of heaven whose love profound A ransom for	8 8 8 8 (L.M.)
NEH323	NEH323 Father of mercy God of consolation	NEH	323	Father of mercy God of consolation	11 11 11 5
NEH283	NEH283 Father see thy children bending at Thy	NEH	283	Father see thy children bending at Thy	11 11 11 11
NEH149	NEH149 Father we praise Thee now the night is	NEH	149	Father we praise Thee now the night is	11 11 11 5
NEH284	NEH284 Father we thank Thee who hast planted	NEH	284	Father we thank Thee who hast planted	9 8 9 8
NEH359	NEH359 Fight the good fight with all thy might	NEH	359	Fight the good fight with all thy might	8 8 8 8 (L.M.)
NEH360	NEH360 Firmly I believe and truly God is Three	NEH	360	Firmly I believe and truly God is Three	8 7 8 7
NEH197	NEH197 For all the saints who from their	NEH	197	For all the saints who from their	10 10 10 and Allelujas
NEH224	NEH224 For all Thy saints O God Who strove in Christ to	NEH	224	For all Thy saints O God Who strove in Christ to	6 6 8 6 (S.M.)
NEH224	NEH224 For all Thy saints O Lord Who strove in Christ to	NEH	224	For all Thy saints O Lord Who strove in Christ to	6 6 8 6 (S.M.)
NEH197	NEH197 For all Thy saints who from their	NEH	197	For all Thy saints who from their	10 10 10 and Allelujas
NEH161	NEH161 For Mary Mother of the Lord	NEH	161	For Mary Mother of the Lord	8 6 8 6 (C.M.)
NEH285	NEH285 For the beauty of the earth For the	NEH	285	For the beauty of the earth For the	7 7 7 7 7 7
NEH066	NEH66 Forgive our sins as we forgive You	NEH	66	Forgive our sins as we forgive You	8 6 8 6 (C.M.)
NEH361	NEH361 Forth in the peace of Christ we go	NEH	361	Forth in the peace of Christ we go	8 8 8 8 (L.M.)
NEH235	NEH235 Forth in Thy name O Lord I go My daily	NEH	235	Forth in Thy name O Lord I go My daily	8 8 8 8 (L.M.)
NEH067	NEH67 Forty days and forty nights Thou wast	NEH	67	Forty days and forty nights Thou wast	7 7 7 7
NEH020	NEH20 From east to west from shore to shore	NEH	20	From east to west from shore to shore	8 8 8 8 (L.M.)
NEH286	NEH286 From glory to glory advancing We praise	NEH	286	From glory to glory advancing We praise	14 14 14 15
NEH050	NEH50 From the eastern mountains pressing on	NEH	50	From the eastern mountains pressing on	6 5 6 5 D
NEH004	NEH4 Gabriel's message does away Satan's	NEH	4	Gabriel's message does away Satan's	7 7 7 and refrain
NEH225	NEH225 Give me the wings of faith to rise Within the veil	NEH	225	Give me the wings of faith to rise Within the veil	8 6 8 6 (C.M.)
NEH526	NEH526 Give rest O Christ to thy servant	NEH	526	Give rest O Christ to thy servant	.	Eastern Orthodox Memorial Serv W. J. Birkbeck tr/ad W. J. Birkbeck
NEH225	NEH225 Give us the wings of faith to rise Within the veil	NEH	225	Give us the wings of faith to rise Within the veil	8 6 8 6 (C.M.)
NEH362	NEH362 Glorious things of Thee are spoken Zion city of	NEH	362	Glorious things of Thee are spoken Zion city of	8 7 8 7 D
NEH083	NEH83 Glory be to Jesus Who in bitter pains	NEH	83	Glory be to Jesus Who in bitter pains	6 5 6 5
NEH363	NEH363 Glory in the highest to the God of	NEH	363	Glory in the highest to the God of
NEH287	NEH287 Glory love and praise and honour	NEH	287	Glory love and praise and honour	8 3 3 6 D
NEH244	NEH244 Glory to Thee my God this night For all the bless	NEH	244	Glory to Thee my God this night For all the bless	8 8 8 8 (L.M.)
NEH233	NEH233 Glory to thee who safe hast kept and has	NEH	233	Glory to thee who safe hast kept and has	8 8 8 8 (L.M.)
NEH321	NEH321 Go forth for God go forth to the world	NEH	321	Go forth for God go forth to the world	10 10 10 10
NEH328	NEH328 God be in my head And in my and in my	NEH	328	God be in my head And in my and in my	12 10 10 10 11
NEH288	NEH288 God everlasting wonderful and holy	NEH	288	God everlasting wonderful and holy	11 11 11 5
NEH364	NEH364 God is Love let heaven adore Him	NEH	364	God is Love let heaven adore Him	8 7 8 7 D
NEH495	NEH495 God is working His purpose out As year	NEH	495	God is working His purpose out As year	8 6 8 7 9 7 6 6 8
NEH365	NEH365 God moves in a mysterious way His wonders to	NEH	365	God moves in a mysterious way His wonders to	8 6 8 6 (C.M.)
NEH366	NEH366 God of mercy God of grace Show the	NEH	366	God of mercy God of grace Show the	7 7 7 7 7 7
NEH025	NEH25 God rest ye merry gentlemen	NEH	25	God rest ye merry gentlemen	8 6 8 6 8 6 and refrai
NEH489	NEH489 God save our gracious Queen Long live	NEH	489	God save our gracious Queen Long live	6 6 4 6 6 6 4
NEH245	NEH245 God that madest earth and heaven Dark	NEH	245	God that madest earth and heaven Dark	8 4 8 4 8 8 8 4
NEH199	NEH199 God whose city's sure foundation Stands	NEH	199	God whose city's sure foundation Stands	8 7 8 7 8 7
NEH107	NEH107 Good Christian men rejoice and sing	NEH	107	Good Christian men rejoice and sing	8 8 8 and Alleluias
NEH367	NEH367 Gracious Spirit Holy Ghost Taught by	NEH	367	Gracious Spirit Holy Ghost Taught by	7 7 7 5
NEH368	NEH368 Guide me O Thou great Jehovah Pilgrim through this	NEH	368	Guide me O Thou great Jehovah Pilgrim through this	8 7 8 7 4 7 extended
NEH368	NEH368 Guide me O Thou great Redeemer Pilgrim through	NEH	368	Guide me O Thou great Redeemer Pilgrim through	8 7 8 7 4 7 extended
NEH108	NEH108 Hail Easter bright in glory dight	NEH	108	Hail Easter bright in glory dight	8 6 8 6 (C.M.)
NEH169	NEH169 Hail harbinger of morn thou that art	NEH	169	Hail harbinger of morn thou that art	6 6 10 6 6 10
NEH180	NEH180 Hail O star that pointest Towards the	NEH	180	Hail O star that pointest Towards the	6 6 6 6
NEH130	NEH130 Hail the day that sees Him rise Alleluia	NEH	130	Hail the day that sees Him rise Alleluia	7 7 7 7 with Alleluias
NEH003	NEH3 Hail thou long expected Jesus Born to set Thy	NEH	3	Hail thou long expected Jesus Born to set Thy	8 7 8 7
NEH051	NEH51 Hail Thou Source of every blessing Sovereign	NEH	51	Hail Thou Source of every blessing Sovereign	8 7 8 7 D
NEH157	NEH157 Hail to the Lord who comes Comes to His	NEH	157	Hail to the Lord who comes Comes to His	6 6 6 6 6 6
NEH055	NEH55 Hail to the Lord's Anointed Great David	NEH	55	Hail to the Lord's Anointed Great David	7 6 7 6 D
NEH289	NEH289 Hail true Body born of Mary	NEH	289	Hail true Body born of Mary	8 7 8 7 3 4 5 5
NEH271	NEH271 Hallelujah sing to Jesus His the sceptre	NEH	271	Hallelujah sing to Jesus His the sceptre	8 7 8 7 D
NEH369	NEH369 Happy are they they that love God	NEH	369	Happy are they they that love God	8 6 8 6 (C.M.)
NEH005	NEH5 Hark a thrilling voice is sounding	NEH	5	Hark a thrilling voice is sounding	8 7 8 7
NEH006	NEH6 Hark the glad sound the Saviour comes The Saviour	NEH	6	Hark the glad sound the Saviour comes The Saviour	8 6 8 6 (C.M.)
NEH026	NEH26 Hark the herald angels sing Glory to the	NEH	26	Hark the herald angels sing Glory to the	7 7 7 7 D and refrain
NEH226	NEH226 Hark the sound of holy voices Chanting	NEH	226	Hark the sound of holy voices Chanting	8 7 8 7 D
NEH189	NEH189 He sat to watch o'er customs paid	NEH	189	He sat to watch o'er customs paid	8 8 8 8 (L.M.)
NEH189	NEH189 He sat to watch over customs paid	NEH	189	He sat to watch over customs paid	8 8 8 8 (L.M.)
NEH371	NEH371 He wants not friends that hath Thy love	NEH	371	He wants not friends that hath Thy love	8 8 8 8 (L.M.)
NEH220	NEH220 He who bore witness by a good	NEH	220	He who bore witness by a good	11 11 11 5
NEH372	NEH372 He who would valiant be Gainst all	NEH	372	He who would valiant be Gainst all	6 5 6 5 6 6 6 5
NEH507	NEH507 Hear us O Lord have mercy upon us	NEH	507	Hear us O Lord have mercy upon us	10 8 11 11 11
NEH370	NEH370 Help us O Lord to learn The truths	NEH	370	Help us O Lord to learn The truths	6 6 8 6 (S.M.)
NEH182	NEH182 Her Virgin eyes saw God incarnate born	NEH	182	Her Virgin eyes saw God incarnate born	10 10 10 10
NEH513	NEH513 Here in Christ we gather love of Christ	NEH	513	Here in Christ we gather love of Christ	12 12 12 12 and refrain
NEH007	NEH7 Hills of the north rejoice River and	NEH	7	Hills of the north rejoice River and	6 6 6 6 8 8
NEH246	NEH246 Holy Father cheer our way With Thy love	NEH	246	Holy Father cheer our way With Thy love	7 7 7 5
NEH290	NEH290 Holy God we show forth here Jesus' death	NEH	290	Holy God we show forth here Jesus' death	7 7 7 7 7 7 4 4 5 5
NEH146	NEH146 Holy holy holy Lord God almighty Early in the	NEH	146	Holy holy holy Lord God almighty Early in the	11 12 12 10
NEH140	NEH140 Holy Spirit come confirm us In the truth	NEH	140	Holy Spirit come confirm us In the truth	8 7 8 7
NEH141	NEH141 Holy Spirit ever dwelling in the holiest	NEH	141	Holy Spirit ever dwelling in the holiest	8 7 8 7 D
NEH141	NEH141 Holy Spirit ever living as the Church's	NEH	141	Holy Spirit ever living as the Church's	8 7 8 7 D
NEH027	NEH27 How bright appears the morning star	NEH	27	How bright appears the morning star	8 8 7 8 8 7 8 8 8
NEH227	NEH227 How bright these glorious spirits shine Whence all	NEH	227	How bright these glorious spirits shine Whence all	8 6 8 6 (C.M.)
NEH373	NEH373 How shall I sing that majesty Which	NEH	373	How shall I sing that majesty Which	8 6 8 6 D (D.C.M.)
NEH374	NEH374 How sweet the name of Jesus sounds In a believer’s	NEH	374	How sweet the name of Jesus sounds In a believer’s	8 6 8 6 (C.M.)
NEH159	NEH159 I bind unto myself today The strong name	NEH	159	I bind unto myself today The strong name
NEH375	NEH375 I danced in the morning when the world	NEH	375	I danced in the morning when the world
NEH376	NEH376 I heard the voice of Jesus say Come unto Me and	NEH	376	I heard the voice of Jesus say Come unto Me and	8 6 8 6 D (D.C.M.)
NEH377	NEH377 Immortal invisible God only wise	NEH	377	Immortal invisible God only wise	11 11 11 11
NEH378	NEH378 Immortal Love forever full Forever	NEH	378	Immortal Love forever full Forever	8 6 8 6 (C.M.)
NEH480	NEH480 In Christ there is no East or West	NEH	480	In Christ there is no East or West	8 6 8 6 (C.M.)
NEH208	NEH208 In our day of thanksgiving one psalm let	NEH	208	In our day of thanksgiving one psalm let	12 11 12 11
NEH028	NEH28 In the bleak mid-winter	NEH	28	In the bleak mid-winter
NEH028	NEH28 In the bleak midwinter	NEH	28	In the bleak midwinter
NEH379	NEH379 In the cross of Christ I glory Towering o’er the	NEH	379	In the cross of Christ I glory Towering o’er the	8 7 8 7
NEH338	NEH338 In the Name of Jesus every knee shall	NEH	338	In the Name of Jesus every knee shall	6 5 6 5 D
NEH029	NEH29 It came upon the midnight clear That	NEH	29	It came upon the midnight clear That	8 6 8 6 D (D.C.M.)
NEH084	NEH84 It is a thing most wonderful Almost too	NEH	84	It is a thing most wonderful Almost too	8 8 8 8 (L.M.)
NEH099	NEH99 It is finished Blessed Jesus Thou hast	NEH	99	It is finished Blessed Jesus Thou hast	8 7 8 7
NEH380	NEH380 It is finished Christ hath known	NEH	380	It is finished Christ hath known	7 8 8 7 8 7 8 7
NEH381	NEH381 Jerusalem the golden With milk and honey	NEH	381	Jerusalem the golden With milk and honey	7 6 7 6 D
NEH228	NEH228 Jerusalem thou City blest Dear vision of	NEH	228	Jerusalem thou City blest Dear vision of	8 8 8 8 8 8
NEH383	NEH383 Jesu lover of my soul Let me to Thy bosom fly	NEH	383	Jesu lover of my soul Let me to Thy bosom fly	7 7 7 7
NEH384	NEH384 Jesu my Lord my God my All Hear me	NEH	384	Jesu my Lord my God my All Hear me	8 8 8 8 8 8
NEH200	NEH200 Jesus calls us o'er the tumult Of our	NEH	200	Jesus calls us o'er the tumult Of our	8 7 8 7
NEH200	NEH200 Jesus calls us over the tumult Of our	NEH	200	Jesus calls us over the tumult Of our	8 7 8 7
NEH111	NEH111 Jesus Christ is risen the feast	NEH	111	Jesus Christ is risen the feast	6 6 8 8 8 with alleluia
NEH110	NEH110 Jesus Christ is risen today Alleluia	NEH	110	Jesus Christ is risen today Alleluia	7 7 7 7 with Alleluias
NEH387	NEH387 Jesus good above all other Gentle Child	NEH	387	Jesus good above all other Gentle Child	8 8 8 7
NEH382	NEH382 Jesus grant me this I pray Ever in	NEH	382	Jesus grant me this I pray Ever in	7 7 7 7
NEH112	NEH112 Jesus lives thy terrors now Can O death	NEH	112	Jesus lives thy terrors now Can O death	7 8 7 8 4
NEH068	NEH68 Jesus Lord of life and glory Bend from	NEH	68	Jesus Lord of life and glory Bend from	8 7 8 7 and refrain
NEH481	NEH481 Jesus Lord we look to Thee let us	NEH	481	Jesus Lord we look to Thee let us	7 7 7 7
NEH383	NEH383 Jesus lover of my soul Let me to Thy bosom fly	NEH	383	Jesus lover of my soul Let me to Thy bosom fly	7 7 7 7
NEH085	NEH85 Jesus meek and lowly Saviour pure and	NEH	85	Jesus meek and lowly Saviour pure and	6 6 6 6
NEH384	NEH384 Jesus my Lord my God my All Hear me	NEH	384	Jesus my Lord my God my All Hear me	8 8 8 8 8 8
NEH293	NEH293 Jesus our Master on the night they came	NEH	293	Jesus our Master on the night they came	10 11 11 12
NEH388	NEH388 Jesus shall reign where'er the sun Does	NEH	388	Jesus shall reign where'er the sun Does	8 8 8 8 (L.M.)
NEH329	NEH329 Jesus Son of Mary Fount of life alone	NEH	329	Jesus Son of Mary Fount of life alone	11 11 11 11
NEH291	NEH291 Jesus the very thought is sweet in that	NEH	291	Jesus the very thought is sweet in that	8 8 8 8 (L.M.)
NEH385	NEH385 Jesus the very thought of Thee With gladness	NEH	385	Jesus the very thought of Thee With gladness	8 6 8 6 (C.M.)
NEH385	NEH385 Jesus the very thought of Thee With sweetness	NEH	385	Jesus the very thought of Thee With sweetness	8 6 8 6 (C.M.)
NEH389	NEH389 Jesus these eyes have never seen That radiant form	NEH	389	Jesus these eyes have never seen That radiant form	8 6 8 6 (C.M.)
NEH292	NEH292 Jesus Thou joy of loving hearts Thou Fount of life	NEH	292	Jesus Thou joy of loving hearts Thou Fount of life	8 8 8 8 (L.M.)
NEH390	NEH390 Jesus where'er Thy people meet There they behold	NEH	390	Jesus where'er Thy people meet There they behold	8 8 8 8 (L.M.)
NEH390	NEH390 Jesus wherever Thy people meet There they behold	NEH	390	Jesus wherever Thy people meet There they behold	8 8 8 8 (L.M.)
NEH229	NEH229 Joy and triumph everlasting Hath the	NEH	229	Joy and triumph everlasting Hath the	8 7 8 7 7 7 8 8
NEH490	NEH490 Judge eternal throned in splendour	NEH	490	Judge eternal throned in splendour	8 7 8 7 8 7
NEH294	NEH294 Just as I am without one plea But that Thy blood	NEH	294	Just as I am without one plea But that Thy blood	8 8 8 6
NEH391	NEH391 King of Glory King of Peace I will love	NEH	391	King of Glory King of Peace I will love	7 4 7 4 D
NEH521	NEH521 Laud O Zion thy salvation	NEH	521	Laud O Zion thy salvation
NEH392	NEH392 Lead kindly Light amid the encircling	NEH	392	Lead kindly Light amid the encircling	10 4 10 4 10 10
NEH393	NEH393 Lead us heavenly Father lead us o'er the	NEH	393	Lead us heavenly Father lead us o'er the	8 7 8 7 8 7
NEH295	NEH295 Let all mortal flesh keep silence And	NEH	295	Let all mortal flesh keep silence And	8 7 8 7 8 7
NEH394	NEH394 Let all the world in every corner sing	NEH	394	Let all the world in every corner sing	10 4 6 6 6 6 10 4
NEH395	NEH395 Let bells peal forth the universal fame	NEH	395	Let bells peal forth the universal fame	10 10 10 10
NEH219	NEH219 Let our choir new anthems raise wake the	NEH	219	Let our choir new anthems raise wake the	7 6 7 6 D
NEH396	NEH396 Let saints below in concert sing with those to	NEH	396	Let saints below in concert sing with those to	8 6 8 6 (C.M.)
NEH396	NEH396 Let saints on earth unite sing with those to glory	NEH	396	Let saints on earth unite sing with those to glory	8 6 8 6 (C.M.)
NEH214	NEH214 Let the round world with songs rejoice	NEH	214	Let the round world with songs rejoice	8 8 8 8 (L.M.)
NEH436	NEH436 Let us praise the King of heaven To his	NEH	436	Let us praise the King of heaven To his	8 7 8 7 4 7 extended
NEH397	NEH397 Let us with a gladsome mind Praise the Lord for He	NEH	397	Let us with a gladsome mind Praise the Lord for He	7 7 and refrain
NEH397	NEH397 Let us with a joyful mind Praise the Lord for He	NEH	397	Let us with a joyful mind Praise the Lord for He	7 7 and refrain
NEH008	NEH8 Lift up your heads ye mighty gates	NEH	8	Lift up your heads ye mighty gates	8 8 8 8 (L.M.)
NEH008	NEH8 Lift up your heads you mighty gates	NEH	8	Lift up your heads you mighty gates	8 8 8 8 (L.M.)
NEH398	NEH398 Lift up your hearts We lift them Lord to	NEH	398	Lift up your hearts We lift them Lord to	10 10 10 10
NEH399	NEH399 Light of the lonely pilgrim's heart Star	NEH	399	Light of the lonely pilgrim's heart Star	8 6 8 6 (C.M.)
NEH400	NEH400 Light of the minds that know him	NEH	400	Light of the minds that know him	7 6 7 6 D
NEH401	NEH401 Light's abode celestial Salem Vision	NEH	401	Light's abode celestial Salem Vision	8 7 8 7 8 7
NEH209	NEH209 Lo God is here let us adore And own how	NEH	209	Lo God is here let us adore And own how	8 8 8 8 8 8
NEH009	NEH9 Lo He comes with clouds descending Once	NEH	9	Lo He comes with clouds descending Once	8 7 8 7 4 7 extended
NEH170	NEH170 Lo in the wilderness a voice	NEH	170	Lo in the wilderness a voice	8 7 8 7 8 8 7
NEH109	NEH109 Lo the fair beauty of earth	NEH	109	Lo the fair beauty of earth
NEH010	NEH10 Long ago prophets knew Christ would	NEH	10	Long ago prophets knew Christ would	6 6 6 6 6 and refrain
NEH236	NEH236 Lord as I wake I turn to You	NEH	236	Lord as I wake I turn to You	8 8 8 8 (L.M.)
NEH296	NEH296 Lord enthroned in heavenly splendour	NEH	296	Lord enthroned in heavenly splendour	8 7 8 7 8 7 extended
NEH162	NEH162 Lord God of Hosts within Whose hand	NEH	162	Lord God of Hosts within Whose hand	8 8 8 8 8 8
NEH160	NEH160 Lord hear the praises of thy faithful	NEH	160	Lord hear the praises of thy faithful	11 11 11 5
NEH069	NEH69 Lord in this Thy mercy's day Ere for us	NEH	69	Lord in this Thy mercy's day Ere for us	07/07/2007
NEH126	NEH126 Lord in Thy Name Thy servants plead	NEH	126	Lord in Thy Name Thy servants plead	8 6 8 6 (C.M.)
NEH402	NEH402 Lord it belongs not to my care Whether I	NEH	402	Lord it belongs not to my care Whether I	8 6 8 6 (C.M.)
NEH297	NEH297 Lord Jesus Christ You have come to us	NEH	297	Lord Jesus Christ You have come to us	4 5 5 3 8 8 8 3
NEH070	NEH70 Lord Jesus think on me And purge away	NEH	70	Lord Jesus think on me And purge away	6 6 8 6 (S.M.)
NEH403	NEH403 Lord of all being throned afar Thy glory	NEH	403	Lord of all being throned afar Thy glory	8 8 8 8 (L.M.)
NEH239	NEH239 Lord of all hopefulness Lord of all joy	NEH	239	Lord of all hopefulness Lord of all joy	10 11 11 12
NEH195	NEH195 Lord of all the saints we praise thee	NEH	195	Lord of all the saints we praise thee	8 7 8 7 8 7
NEH265	NEH265 Lord of beauty thine the splendour	NEH	265	Lord of beauty thine the splendour	8 7 8 7 8 7
NEH404	NEH404 Lord of our life and God of our	NEH	404	Lord of our life and God of our	11 11 11 5
NEH405	NEH405 Lord of the boundless curves of space	NEH	405	Lord of the boundless curves of space	8 6 8 6 (C.M.)
NEH406	NEH406 Lord teach us how to pray aright With	NEH	406	Lord teach us how to pray aright With	6 6 8 6 (S.M.)
NEH407	NEH407 Lord Thy Word abideth and our footsteps	NEH	407	Lord Thy Word abideth and our footsteps	6 6 6 6 Trochaic
NEH491	NEH491 Lord while for all mankind we pray Of every clime	NEH	491	Lord while for all mankind we pray Of every clime	8 6 8 6 (C.M.)
NEH175	NEH175 Lord who shall sit beside thee	NEH	175	Lord who shall sit beside thee	7 6 7 6
NEH408	NEH408 Love divine all loves excelling Joy of heaven to	NEH	408	Love divine all loves excelling Joy of heaven to	8 7 8 7 D
NEH409	NEH409 Love of the Father love of God the Son	NEH	409	Love of the Father love of God the Son	10 10 10 10
NEH113	NEH113 Love's redeeming work is done	NEH	113	Love's redeeming work is done	7 7 7 7
NEH504	NEH504 Magnificat magnificat	NEH	504	Magnificat magnificat
NEH071	NEH71 Maker of earth to thee alone	NEH	71	Maker of earth to thee alone	8 6 8 6 (C.M.)
NEH217	NEH217 Martyr of God whose strength was	NEH	217	Martyr of God whose strength was	8 8 8 8 (L.M.)
NEH174	NEH174 Mary weep not weep no longer	NEH	174	Mary weep not weep no longer	8 7 8 7 8 7
NEH237	NEH237 Morning has broken like the first	NEH	237	Morning has broken like the first	5 5 5 4 D
NEH147	NEH147 Most ancient of all mysteries Before Thy	NEH	147	Most ancient of all mysteries Before Thy	8 6 8 6 (C.M.)
NEH255	NEH255 Most glorious Lord of life that on this	NEH	255	Most glorious Lord of life that on this	10 10 10 10
NEH072	NEH72 My faith looks up to Thee Thou Lamb of Calvary	NEH	72	My faith looks up to Thee Thou Lamb of Calvary	6 6 4 6 6 6 4
NEH318	NEH318 My God accept my heart this day And make	NEH	318	My God accept my heart this day And make	8 6 8 6 (C.M.)
NEH410	NEH410 My God how wonderful Thou art Thy majesty how	NEH	410	My God how wonderful Thou art Thy majesty how	8 6 8 6 (C.M.)
NEH073	NEH73 My God I love Thee Not because I hope	NEH	73	My God I love Thee Not because I hope	8 6 8 6 (C.M.)
NEH411	NEH411 My Lord my Life my Love	NEH	411	My Lord my Life my Love	6 6 8 6 (S.M.)
NEH086	NEH86 My song is love unknown My Saviour's	NEH	86	My song is love unknown My Saviour's	6 6 6 6 8 8 extended
NEH412	NEH412 My soul there is a country Far beyond	NEH	412	My soul there is a country Far beyond	7 6 7 6
NEH299	NEH299 My spirit longs for Thee Within my	NEH	299	My spirit longs for Thee Within my	6 6 6 6
